parcela_id,cultivo,lat,lon,fecha,temp_max_c,temp_min_c,temp_media_c,precipitacion_mm,lluvia_mm,humedad_rel_pct,viento_max_kmh,viento_medio_kmh,radiacion_solar_mjm2,et0_mm,fuente,humedad_suelo_m3m3,temp_suelo_c,kc_aplicado,etc_mm,deficit_hidrico_mm
valencia_citricos,citricos,39.079,-0.324,2015-06-14,25.5,17.3,21.5,0.0,0.0,46,17.3,10.4,25.38,5.77,historico_era5,,,0.7,4.04,4.04
valencia_citricos,citricos,39.079,-0.324,2015-06-15,23.4,16.6,19.9,11.1,11.1,58,15.1,10.0,22.2,4.77,historico_era5,,,0.7,3.34,0.0
valencia_citricos,citricos,39.079,-0.324,2015-06-16,21.8,14.8,18.8,2.7,2.7,70,15.5,9.8,24.69,4.39,historico_era5,,,0.7,3.07,0.37
valencia_citricos,citricos,39.079,-0.324,2015-06-17,23.2,16.0,20.1,0.7,0.7,73,15.5,8.9,27.09,4.78,historico_era5,,,0.7,3.35,2.65
valencia_citricos,citricos,39.079,-0.324,2015-06-18,25.3,15.9,21.3,0.0,0.0,70,12.5,7.3,29.05,5.5,historico_era5,,,0.7,3.85,3.85
valencia_citricos,citricos,39.079,-0.324,2015-06-19,28.3,17.0,23.0,0.0,0.0,61,16.6,8.8,29.63,6.15,historico_era5,,,0.7,4.3,4.3
valencia_citricos,citricos,39.079,-0.324,2015-06-20,25.8,18.0,22.4,0.0,0.0,68,15.8,9.6,28.66,5.49,historico_era5,,,0.7,3.84,3.84
valencia_citricos,citricos,39.079,-0.324,2015-06-21,29.3,17.5,23.7,0.0,0.0,63,19.6,10.1,29.15,6.37,historico_era5,,,0.7,4.46,4.46
valencia_citricos,citricos,39.079,-0.324,2015-06-22,31.5,17.6,24.8,0.0,0.0,57,17.5,8.3,26.58,6.09,historico_era5,,,0.7,4.26,4.26
valencia_citricos,citricos,39.079,-0.324,2015-06-23,29.6,19.6,24.8,1.3,1.3,62,15.6,6.8,25.78,5.5,historico_era5,,,0.7,3.85,2.55
valencia_citricos,citricos,39.079,-0.324,2015-06-24,26.4,19.6,23.0,0.1,0.1,72,16.9,11.2,26.56,5.2,historico_era5,,,0.7,3.64,3.54
valencia_citricos,citricos,39.079,-0.324,2015-06-25,28.4,17.5,23.5,0.0,0.0,64,16.7,7.5,28.55,5.95,historico_era5,,,0.7,4.16,4.16
valencia_citricos,citricos,39.079,-0.324,2015-06-26,32.5,19.0,26.3,0.0,0.0,55,18.5,9.5,28.08,6.83,historico_era5,,,0.7,4.78,4.78
valencia_citricos,citricos,39.079,-0.324,2015-06-27,35.4,21.0,28.8,0.0,0.0,36,20.1,11.9,29.59,8.37,historico_era5,,,0.7,5.86,5.86
valencia_citricos,citricos,39.079,-0.324,2015-06-28,33.2,21.5,28.2,0.0,0.0,39,17.2,9.8,29.65,7.59,historico_era5,,,0.7,5.31,5.31
valencia_citricos,citricos,39.079,-0.324,2015-06-29,31.8,21.2,26.6,0.0,0.0,60,18.9,8.5,29.15,6.59,historico_era5,,,0.7,4.61,4.61
valencia_citricos,citricos,39.079,-0.324,2015-06-30,32.6,21.4,26.8,0.0,0.0,58,18.7,8.1,29.35,6.67,historico_era5,,,0.7,4.67,4.67
valencia_citricos,citricos,39.079,-0.324,2015-07-01,29.7,20.8,25.6,0.0,0.0,66,17.3,8.5,28.18,5.95,historico_era5,,,0.7,4.16,4.16
valencia_citricos,citricos,39.079,-0.324,2015-07-02,28.6,21.7,25.3,0.0,0.0,70,16.9,10.5,24.13,5.27,historico_era5,,,0.7,3.69,3.69
valencia_citricos,citricos,39.079,-0.324,2015-07-03,28.9,22.1,25.3,0.0,0.0,73,15.3,9.9,26.96,5.56,historico_era5,,,0.7,3.89,3.89
valencia_citricos,citricos,39.079,-0.324,2015-07-04,30.1,20.4,25.6,0.0,0.0,69,15.1,8.7,28.56,6.0,historico_era5,,,0.7,4.2,4.2
valencia_citricos,citricos,39.079,-0.324,2015-07-05,33.1,20.5,26.9,0.0,0.0,62,17.2,8.0,29.28,6.58,historico_era5,,,0.7,4.61,4.61
valencia_citricos,citricos,39.079,-0.324,2015-07-06,32.8,22.4,27.5,0.0,0.0,59,16.7,7.8,29.31,6.67,historico_era5,,,0.7,4.67,4.67
valencia_citricos,citricos,39.079,-0.324,2015-07-07,38.7,21.5,30.3,0.0,0.0,42,19.7,10.3,29.21,8.1,historico_era5,,,0.7,5.67,5.67
valencia_citricos,citricos,39.079,-0.324,2015-07-08,30.5,23.5,27.5,0.0,0.0,57,16.8,10.8,28.49,6.59,historico_era5,,,0.7,4.61,4.61
valencia_citricos,citricos,39.079,-0.324,2015-07-09,30.4,23.2,26.4,0.0,0.0,71,19.9,9.2,26.69,5.82,historico_era5,,,0.7,4.07,4.07
valencia_citricos,citricos,39.079,-0.324,2015-07-10,34.7,21.5,27.9,0.0,0.0,62,19.1,8.2,28.73,6.71,historico_era5,,,0.7,4.7,4.7
valencia_citricos,citricos,39.079,-0.324,2015-07-11,29.2,23.2,26.3,0.0,0.0,71,15.8,9.1,24.99,5.2,historico_era5,,,0.7,3.64,3.64
valencia_citricos,citricos,39.079,-0.324,2015-07-12,30.7,21.9,26.4,0.0,0.0,65,17.2,7.7,28.05,6.11,historico_era5,,,0.7,4.28,4.28
valencia_citricos,citricos,39.079,-0.324,2015-07-13,31.0,22.1,26.9,0.0,0.0,69,17.1,7.3,26.94,5.82,historico_era5,,,0.7,4.07,4.07
valencia_citricos,citricos,39.079,-0.324,2015-07-14,31.4,22.6,27.2,0.0,0.0,69,17.3,8.0,27.77,6.1,historico_era5,,,0.7,4.27,4.27
valencia_citricos,citricos,39.079,-0.324,2015-07-15,32.0,22.4,27.3,0.0,0.0,65,17.1,8.4,27.9,6.32,historico_era5,,,0.7,4.42,4.42
valencia_citricos,citricos,39.079,-0.324,2015-07-16,33.6,22.1,27.7,0.0,0.0,58,19.5,8.7,28.13,6.71,historico_era5,,,0.7,4.7,4.7
valencia_citricos,citricos,39.079,-0.324,2015-07-17,32.2,22.4,27.2,0.0,0.0,69,19.6,8.8,26.52,5.96,historico_era5,,,0.7,4.17,4.17
valencia_citricos,citricos,39.079,-0.324,2015-07-18,31.4,22.9,27.1,0.0,0.0,72,17.8,7.9,25.71,5.65,historico_era5,,,0.7,3.96,3.96
valencia_citricos,citricos,39.079,-0.324,2015-07-19,33.9,23.0,28.4,0.4,0.4,63,15.9,7.1,23.54,5.7,historico_era5,,,0.7,3.99,3.59
valencia_citricos,citricos,39.079,-0.324,2015-07-20,30.9,22.9,27.2,0.0,0.0,68,15.3,7.5,25.73,5.62,historico_era5,,,0.7,3.93,3.93
valencia_citricos,citricos,39.079,-0.324,2015-07-21,34.1,23.3,28.6,0.0,0.0,63,16.4,7.2,26.22,6.25,historico_era5,,,0.7,4.38,4.38
valencia_citricos,citricos,39.079,-0.324,2015-07-22,30.5,22.9,27.1,0.0,0.0,65,16.9,8.0,25.55,5.52,historico_era5,,,0.7,3.86,3.86
valencia_citricos,citricos,39.079,-0.324,2015-07-23,31.8,23.8,27.7,0.0,0.0,65,16.6,9.1,26.4,6.01,historico_era5,,,0.7,4.21,4.21
valencia_citricos,citricos,39.079,-0.324,2015-07-24,36.7,23.6,30.1,0.0,0.0,56,19.8,10.3,26.27,7.04,historico_era5,,,0.7,4.93,4.93
valencia_citricos,citricos,39.079,-0.324,2015-07-25,29.1,25.2,27.0,0.0,0.0,67,20.3,14.0,24.03,5.59,historico_era5,,,0.7,3.91,3.91
valencia_citricos,citricos,39.079,-0.324,2015-07-26,32.9,23.8,27.8,1.4,1.4,70,22.3,10.6,25.15,5.97,historico_era5,,,0.7,4.18,2.78
valencia_citricos,citricos,39.079,-0.324,2015-07-27,31.1,23.2,28.0,0.0,0.0,67,18.1,11.2,27.78,6.17,historico_era5,,,0.7,4.32,4.32
valencia_citricos,citricos,39.079,-0.324,2015-07-28,31.1,25.0,27.4,1.2,1.2,77,18.7,10.8,22.42,4.89,historico_era5,,,0.7,3.42,2.22
valencia_citricos,citricos,39.079,-0.324,2015-07-29,32.6,23.7,27.7,0.0,0.0,75,18.5,7.3,25.32,5.53,historico_era5,,,0.7,3.87,3.87
valencia_citricos,citricos,39.079,-0.324,2015-07-30,28.3,23.5,25.9,4.1,4.1,81,16.2,10.9,20.02,4.1,historico_era5,,,0.7,2.87,0.0
valencia_citricos,citricos,39.079,-0.324,2015-07-31,26.9,21.4,24.3,8.1,8.1,82,18.5,11.1,18.17,3.63,historico_era5,,,0.7,2.54,0.0
valencia_citricos,citricos,39.079,-0.324,2015-08-01,24.9,20.5,22.8,3.6,3.6,79,23.0,13.7,16.38,3.36,historico_era5,,,0.7,2.35,0.0
valencia_citricos,citricos,39.079,-0.324,2015-08-02,27.6,22.4,24.6,0.3,0.3,76,16.0,10.0,22.06,4.49,historico_era5,,,0.7,3.14,2.84
valencia_citricos,citricos,39.079,-0.324,2015-08-03,30.9,21.4,26.0,0.0,0.0,74,17.9,8.5,26.19,5.57,historico_era5,,,0.7,3.9,3.9
valencia_citricos,citricos,39.079,-0.324,2015-08-04,30.4,20.8,25.9,0.0,0.0,73,17.3,7.7,25.74,5.41,historico_era5,,,0.7,3.79,3.79
valencia_citricos,citricos,39.079,-0.324,2015-08-05,30.4,22.6,26.3,0.0,0.0,79,15.7,7.5,25.92,5.36,historico_era5,,,0.7,3.75,3.75
valencia_citricos,citricos,39.079,-0.324,2015-08-06,30.2,23.4,26.7,0.0,0.0,79,16.8,7.0,24.83,5.07,historico_era5,,,0.7,3.55,3.55
valencia_citricos,citricos,39.079,-0.324,2015-08-07,33.4,24.4,28.4,0.0,0.0,72,16.5,7.2,22.14,5.09,historico_era5,,,0.7,3.56,3.56
valencia_citricos,citricos,39.079,-0.324,2015-08-08,28.5,23.7,26.0,0.2,0.2,82,15.1,7.6,14.21,3.14,historico_era5,,,0.7,2.2,2.0
valencia_citricos,citricos,39.079,-0.324,2015-08-09,25.9,22.8,24.2,1.6,1.6,75,20.8,12.9,17.02,3.74,historico_era5,,,0.7,2.62,1.02
valencia_citricos,citricos,39.079,-0.324,2015-08-10,29.4,22.5,25.7,0.0,0.0,75,20.6,9.1,25.16,5.1,historico_era5,,,0.7,3.57,3.57
valencia_citricos,citricos,39.079,-0.324,2015-08-11,31.5,23.4,26.9,0.0,0.0,74,18.2,7.8,22.22,4.89,historico_era5,,,0.7,3.42,3.42
valencia_citricos,citricos,39.079,-0.324,2015-08-12,31.5,23.8,27.4,0.3,0.3,76,16.8,7.7,24.1,5.21,historico_era5,,,0.7,3.65,3.35
valencia_citricos,citricos,39.079,-0.324,2015-08-13,34.4,23.1,28.7,0.0,0.0,45,20.2,11.7,27.29,7.46,historico_era5,,,0.7,5.22,5.22
valencia_citricos,citricos,39.079,-0.324,2015-08-14,29.6,20.9,25.5,0.2,0.2,41,19.9,11.2,23.16,6.17,historico_era5,,,0.7,4.32,4.12
valencia_citricos,citricos,39.079,-0.324,2015-08-15,24.5,21.1,22.3,6.8,6.8,69,20.0,10.7,12.19,2.88,historico_era5,,,0.7,2.02,0.0
valencia_citricos,citricos,39.079,-0.324,2015-08-16,27.2,18.1,23.1,0.1,0.1,68,17.2,8.6,20.13,4.44,historico_era5,,,0.7,3.11,3.01
valencia_citricos,citricos,39.079,-0.324,2015-08-17,28.2,21.9,24.6,3.0,3.0,72,16.6,8.5,18.41,3.9,historico_era5,,,0.7,2.73,0.0
valencia_citricos,citricos,39.079,-0.324,2015-08-18,24.0,22.1,22.9,5.8,5.8,84,17.3,9.9,12.56,2.48,historico_era5,,,0.7,1.74,0.0
valencia_citricos,citricos,39.079,-0.324,2015-08-19,25.0,21.0,22.9,2.6,2.6,83,15.4,9.4,15.81,3.01,historico_era5,,,0.7,2.11,0.0
valencia_citricos,citricos,39.079,-0.324,2015-08-20,28.2,21.7,24.8,0.1,0.1,78,17.4,8.4,20.9,4.3,historico_era5,,,0.7,3.01,2.91
valencia_citricos,citricos,39.079,-0.324,2015-08-21,30.1,20.7,25.3,0.0,0.0,72,17.8,8.2,22.95,4.99,historico_era5,,,0.7,3.49,3.49
valencia_citricos,citricos,39.079,-0.324,2015-08-22,28.4,20.8,24.5,0.0,0.0,76,16.0,8.0,23.58,4.72,historico_era5,,,0.7,3.3,3.3
valencia_citricos,citricos,39.079,-0.324,2015-08-23,32.3,20.7,26.5,0.0,0.0,58,12.5,6.6,23.26,5.38,historico_era5,,,0.7,3.77,3.77
valencia_citricos,citricos,39.079,-0.324,2015-08-24,31.4,22.0,26.3,0.0,0.0,37,21.5,11.2,24.68,6.56,historico_era5,,,0.7,4.59,4.59
valencia_citricos,citricos,39.079,-0.324,2015-08-25,27.8,20.3,24.0,0.0,0.0,60,18.9,11.2,21.11,4.86,historico_era5,,,0.7,3.4,3.4
valencia_citricos,citricos,39.079,-0.324,2015-08-26,29.7,21.1,24.9,0.0,0.0,70,18.6,8.6,22.62,5.0,historico_era5,,,0.7,3.5,3.5
valencia_citricos,citricos,39.079,-0.324,2015-08-27,32.1,19.6,25.9,0.0,0.0,63,18.6,10.1,24.34,5.78,historico_era5,,,0.7,4.05,4.05
valencia_citricos,citricos,39.079,-0.324,2015-08-28,31.5,20.7,25.8,0.0,0.0,65,18.4,8.1,24.07,5.36,historico_era5,,,0.7,3.75,3.75
valencia_citricos,citricos,39.079,-0.324,2015-08-29,29.1,22.3,25.2,0.0,0.0,74,15.0,8.4,22.93,4.77,historico_era5,,,0.7,3.34,3.34
valencia_citricos,citricos,39.079,-0.324,2015-08-30,29.7,21.1,25.0,0.0,0.0,75,16.1,9.7,20.95,4.48,historico_era5,,,0.7,3.14,3.14
valencia_citricos,citricos,39.079,-0.324,2015-08-31,31.8,22.5,26.4,4.1,4.1,73,16.8,6.5,20.24,4.61,historico_era5,,,0.7,3.23,0.0
valencia_citricos,citricos,39.079,-0.324,2015-09-01,25.9,21.4,23.7,9.8,9.8,77,14.8,9.3,16.58,3.41,historico_era5,,,0.7,2.39,0.0
valencia_citricos,citricos,39.079,-0.324,2015-09-02,25.0,21.2,23.0,3.6,3.6,85,12.2,6.3,15.49,2.86,historico_era5,,,0.7,2.0,0.0
valencia_citricos,citricos,39.079,-0.324,2015-09-03,27.3,21.3,23.5,3.3,3.3,80,18.4,9.2,21.7,4.21,historico_era5,,,0.7,2.95,0.0
valencia_citricos,citricos,39.079,-0.324,2015-09-04,21.6,19.2,20.4,31.5,31.5,86,22.0,16.2,8.59,1.87,historico_era5,,,0.7,1.31,0.0
valencia_citricos,citricos,39.079,-0.324,2015-09-05,22.1,19.0,20.4,1.7,1.7,72,17.7,10.8,12.4,2.74,historico_era5,,,0.7,1.92,0.22
valencia_citricos,citricos,39.079,-0.324,2015-09-06,20.8,18.2,19.4,18.6,18.6,83,10.5,6.7,8.64,1.69,historico_era5,,,0.7,1.18,0.0
valencia_citricos,citricos,39.079,-0.324,2015-09-07,21.7,18.4,19.6,21.3,21.3,86,7.2,3.9,11.04,2.02,historico_era5,,,0.7,1.41,0.0
valencia_citricos,citricos,39.079,-0.324,2015-09-08,19.9,17.0,18.6,17.0,17.0,87,12.2,6.5,11.62,1.98,historico_era5,,,0.7,1.39,0.0
valencia_citricos,citricos,39.079,-0.324,2015-09-09,23.8,14.8,19.7,0.0,0.0,81,11.9,6.7,22.07,3.9,historico_era5,,,0.7,2.73,2.73
valencia_citricos,citricos,39.079,-0.324,2015-09-10,28.0,17.2,22.3,0.0,0.0,79,12.8,7.4,20.01,3.96,historico_era5,,,0.7,2.77,2.77
valencia_citricos,citricos,39.079,-0.324,2015-09-11,26.0,19.5,22.4,0.3,0.3,84,13.6,6.8,17.59,3.36,historico_era5,,,0.7,2.35,2.05
valencia_citricos,citricos,39.079,-0.324,2015-09-12,25.3,18.1,21.9,0.9,0.9,85,10.1,5.1,15.51,2.95,historico_era5,,,0.7,2.06,1.16
valencia_citricos,citricos,39.079,-0.324,2015-09-13,28.6,18.9,23.2,0.0,0.0,69,10.8,7.5,18.35,3.93,historico_era5,,,0.7,2.75,2.75
valencia_citricos,citricos,39.079,-0.324,2015-09-14,26.9,19.4,22.7,0.0,0.0,53,18.3,11.3,21.67,5.1,historico_era5,,,0.7,3.57,3.57
valencia_citricos,citricos,39.079,-0.324,2015-09-15,28.0,16.8,22.1,0.0,0.0,63,10.8,8.4,21.18,4.44,historico_era5,,,0.7,3.11,3.11
valencia_citricos,citricos,39.079,-0.324,2015-09-16,29.7,18.1,23.5,0.0,0.0,56,10.8,8.1,20.87,4.72,historico_era5,,,0.7,3.3,3.3
valencia_citricos,citricos,39.079,-0.324,2015-09-17,25.6,19.2,22.0,0.0,0.0,51,19.0,12.5,21.84,5.0,historico_era5,,,0.7,3.5,3.5
valencia_citricos,citricos,39.079,-0.324,2015-09-18,21.8,15.3,19.0,0.0,0.0,64,17.9,11.2,15.75,3.45,historico_era5,,,0.7,2.42,2.42
valencia_citricos,citricos,39.079,-0.324,2015-09-19,23.6,16.5,19.7,0.0,0.0,74,13.3,8.1,18.95,3.49,historico_era5,,,0.7,2.44,2.44
valencia_citricos,citricos,39.079,-0.324,2015-09-20,27.6,15.1,20.8,0.0,0.0,73,14.0,8.2,20.58,4.15,historico_era5,,,0.7,2.9,2.9
valencia_citricos,citricos,39.079,-0.324,2015-09-21,28.0,15.6,21.9,0.0,0.0,69,11.1,7.0,20.48,4.05,historico_era5,,,0.7,2.83,2.83
valencia_citricos,citricos,39.079,-0.324,2015-09-22,29.1,16.3,22.1,0.0,0.0,65,13.0,7.8,20.84,4.25,historico_era5,,,0.7,2.97,2.97
valencia_citricos,citricos,39.079,-0.324,2015-09-23,24.1,18.0,20.7,0.5,0.5,75,16.5,8.4,17.8,3.52,historico_era5,,,0.7,2.46,1.96
valencia_citricos,citricos,39.079,-0.324,2015-09-24,22.5,18.6,20.1,0.0,0.0,69,12.8,8.5,11.89,2.59,historico_era5,,,0.7,1.81,1.81
valencia_citricos,citricos,39.079,-0.324,2015-09-25,25.3,14.5,20.1,0.0,0.0,73,10.9,6.6,19.66,3.69,historico_era5,,,0.7,2.58,2.58
valencia_citricos,citricos,39.079,-0.324,2015-09-26,24.7,15.3,20.1,0.0,0.0,78,12.0,6.4,17.41,3.25,historico_era5,,,0.7,2.28,2.28
valencia_citricos,citricos,39.079,-0.324,2015-09-27,22.5,17.2,19.7,4.6,4.6,83,12.5,4.3,12.52,2.25,historico_era5,,,0.7,1.58,0.0
valencia_citricos,citricos,39.079,-0.324,2015-09-28,18.8,16.2,17.4,9.4,9.4,88,14.7,9.7,9.05,1.53,historico_era5,,,0.7,1.07,0.0
valencia_citricos,citricos,39.079,-0.324,2015-09-29,19.2,15.9,17.0,19.2,19.2,89,11.9,8.1,9.49,1.65,historico_era5,,,0.7,1.15,0.0
valencia_citricos,citricos,39.079,-0.324,2015-09-30,21.2,15.8,17.8,8.8,8.8,80,17.9,12.7,14.35,2.64,historico_era5,,,0.7,1.85,0.0
valencia_citricos,citricos,39.079,-0.324,2015-10-01,23.3,14.0,18.7,0.0,0.0,79,13.1,6.0,17.25,3.1,historico_era5,,,0.7,2.17,2.17
valencia_citricos,citricos,39.079,-0.324,2015-10-02,24.7,14.7,19.6,0.0,0.0,71,17.7,9.8,18.45,3.78,historico_era5,,,0.7,2.65,2.65
valencia_citricos,citricos,39.079,-0.324,2015-10-03,22.3,16.2,19.6,0.0,0.0,72,15.0,8.1,6.8,1.78,historico_era5,,,0.7,1.25,1.25
valencia_citricos,citricos,39.079,-0.324,2015-10-04,26.4,16.0,21.2,0.0,0.0,73,13.6,7.7,15.67,3.3,historico_era5,,,0.7,2.31,2.31
valencia_citricos,citricos,39.079,-0.324,2015-10-05,29.6,19.4,23.8,0.0,0.0,61,14.5,10.5,12.63,3.66,historico_era5,,,0.7,2.56,2.56
valencia_citricos,citricos,39.079,-0.324,2015-10-06,26.8,19.0,22.4,0.0,0.0,56,17.9,12.2,16.92,4.29,historico_era5,,,0.7,3.0,3.0
valencia_citricos,citricos,39.079,-0.324,2015-10-07,22.1,15.5,19.0,0.1,0.1,64,18.0,10.4,14.88,3.21,historico_era5,,,0.7,2.25,2.15
valencia_citricos,citricos,39.079,-0.324,2015-10-08,19.2,15.8,17.2,20.8,20.8,86,14.0,8.1,9.83,1.68,historico_era5,,,0.7,1.18,0.0
valencia_citricos,citricos,39.079,-0.324,2015-10-09,19.6,15.1,17.1,9.0,9.0,84,10.0,6.3,13.74,2.26,historico_era5,,,0.7,1.58,0.0
valencia_citricos,citricos,39.079,-0.324,2015-10-10,22.5,13.9,17.9,0.0,0.0,82,13.7,6.5,16.72,2.91,historico_era5,,,0.7,2.04,2.04
valencia_citricos,citricos,39.079,-0.324,2015-10-11,25.0,15.7,19.7,0.2,0.2,74,11.0,7.6,12.62,2.54,historico_era5,,,0.7,1.78,1.58
valencia_citricos,citricos,39.079,-0.324,2015-10-12,24.1,16.1,19.9,0.2,0.2,73,13.0,6.9,12.33,2.51,historico_era5,,,0.7,1.76,1.56
valencia_citricos,citricos,39.079,-0.324,2015-10-13,18.8,16.4,17.3,34.7,34.7,88,15.8,10.0,6.13,1.08,historico_era5,,,0.7,0.76,0.0
valencia_citricos,citricos,39.079,-0.324,2015-10-14,18.6,14.5,16.1,6.3,6.3,74,12.6,9.4,16.25,2.64,historico_era5,,,0.7,1.85,0.0
valencia_citricos,citricos,39.079,-0.324,2015-10-15,18.6,10.7,15.1,0.0,0.0,77,15.9,7.7,16.78,2.58,historico_era5,,,0.7,1.81,1.81
valencia_citricos,citricos,39.079,-0.324,2015-10-16,19.1,14.7,16.6,0.4,0.4,84,12.3,6.7,8.89,1.59,historico_era5,,,0.7,1.11,0.71
valencia_citricos,citricos,39.079,-0.324,2015-10-17,20.3,15.3,17.7,0.4,0.4,86,15.5,6.2,10.89,1.86,historico_era5,,,0.7,1.3,0.9
valencia_citricos,citricos,39.079,-0.324,2015-10-18,21.3,15.6,18.1,0.0,0.0,86,12.6,5.6,14.48,2.38,historico_era5,,,0.7,1.67,1.67
valencia_citricos,citricos,39.079,-0.324,2015-10-19,19.4,16.6,17.8,15.4,15.4,89,17.3,10.7,5.78,1.14,historico_era5,,,0.7,0.8,0.0
valencia_citricos,citricos,39.079,-0.324,2015-10-20,18.0,16.0,17.0,7.8,7.8,88,18.1,13.5,5.16,1.03,historico_era5,,,0.7,0.72,0.0
valencia_citricos,citricos,39.079,-0.324,2015-10-21,16.9,12.8,15.0,16.0,16.0,78,12.7,8.7,11.66,1.9,historico_era5,,,0.7,1.33,0.0
valencia_citricos,citricos,39.079,-0.324,2015-10-22,17.8,9.5,13.7,0.0,0.0,70,12.6,6.7,15.79,2.46,historico_era5,,,0.7,1.72,1.72
valencia_citricos,citricos,39.079,-0.324,2015-10-23,20.0,10.6,15.3,0.0,0.0,77,11.1,5.8,13.99,2.29,historico_era5,,,0.7,1.6,1.6
valencia_citricos,citricos,39.079,-0.324,2015-10-24,19.0,12.7,15.9,0.0,0.0,87,9.2,4.4,8.17,1.45,historico_era5,,,0.7,1.01,1.01
valencia_citricos,citricos,39.079,-0.324,2015-10-25,17.5,14.8,16.2,0.4,0.4,89,11.8,7.4,4.22,0.91,historico_era5,,,0.7,0.64,0.24
valencia_citricos,citricos,39.079,-0.324,2015-10-26,17.7,14.6,15.9,4.8,4.8,90,6.8,4.5,4.59,0.86,historico_era5,,,0.7,0.6,0.0
valencia_citricos,citricos,39.079,-0.324,2015-10-27,21.2,12.9,16.4,0.6,0.6,87,9.7,6.8,11.74,1.97,historico_era5,,,0.7,1.38,0.78
valencia_citricos,citricos,39.079,-0.324,2015-10-28,20.2,12.9,16.1,0.0,0.0,62,18.9,12.7,13.19,2.9,historico_era5,,,0.7,2.03,2.03
valencia_citricos,citricos,39.079,-0.324,2015-10-29,21.6,12.8,16.3,0.0,0.0,66,16.6,10.5,13.54,2.65,historico_era5,,,0.7,1.85,1.85
valencia_citricos,citricos,39.079,-0.324,2015-10-30,19.8,12.6,15.9,0.0,0.0,84,11.5,6.7,11.9,1.89,historico_era5,,,0.7,1.32,1.32
valencia_citricos,citricos,39.079,-0.324,2015-10-31,18.8,14.6,16.5,0.0,0.0,85,11.3,5.4,11.08,1.77,historico_era5,,,0.7,1.24,1.24
valencia_citricos,citricos,39.079,-0.324,2015-11-01,18.3,14.5,16.3,4.0,4.0,84,24.9,15.4,8.96,1.59,historico_era5,,,0.7,1.11,0.0
valencia_citricos,citricos,39.079,-0.324,2015-11-02,18.1,14.7,16.9,25.1,25.1,81,33.2,23.1,4.41,1.48,historico_era5,,,0.7,1.04,0.0
valencia_citricos,citricos,39.079,-0.324,2015-11-03,19.3,9.9,14.7,0.0,0.0,80,10.6,7.6,10.76,1.76,historico_era5,,,0.7,1.23,1.23
valencia_citricos,citricos,39.079,-0.324,2015-11-04,20.7,11.1,15.5,0.0,0.0,78,11.7,7.3,11.34,1.92,historico_era5,,,0.7,1.34,1.34
valencia_citricos,citricos,39.079,-0.324,2015-11-05,21.6,14.0,17.1,0.0,0.0,74,16.8,10.4,12.41,2.26,historico_era5,,,0.7,1.58,1.58
valencia_citricos,citricos,39.079,-0.324,2015-11-06,20.5,12.5,16.3,0.0,0.0,82,9.9,5.8,12.16,1.94,historico_era5,,,0.7,1.36,1.36
valencia_citricos,citricos,39.079,-0.324,2015-11-07,20.2,12.1,16.0,0.0,0.0,90,8.3,5.6,12.09,1.87,historico_era5,,,0.7,1.31,1.31
valencia_citricos,citricos,39.079,-0.324,2015-11-08,18.9,12.9,15.9,0.0,0.0,91,8.6,4.8,10.23,1.58,historico_era5,,,0.7,1.11,1.11
valencia_citricos,citricos,39.079,-0.324,2015-11-09,19.0,11.1,14.5,0.0,0.0,90,9.7,6.4,12.11,1.8,historico_era5,,,0.7,1.26,1.26
valencia_citricos,citricos,39.079,-0.324,2015-11-10,20.4,10.4,15.2,0.0,0.0,84,7.4,5.8,12.55,1.96,historico_era5,,,0.7,1.37,1.37
valencia_citricos,citricos,39.079,-0.324,2015-11-11,18.8,9.7,14.5,0.0,0.0,88,7.1,5.3,11.74,1.75,historico_era5,,,0.7,1.22,1.22
valencia_citricos,citricos,39.079,-0.324,2015-11-12,17.7,11.7,14.5,0.0,0.0,90,7.6,4.3,9.72,1.45,historico_era5,,,0.7,1.01,1.01
valencia_citricos,citricos,39.079,-0.324,2015-11-13,17.5,11.9,14.5,0.0,0.0,87,9.2,4.3,10.47,1.55,historico_era5,,,0.7,1.08,1.08
valencia_citricos,citricos,39.079,-0.324,2015-11-14,17.3,11.9,14.1,0.0,0.0,86,8.3,6.5,8.47,1.33,historico_era5,,,0.7,0.93,0.93
valencia_citricos,citricos,39.079,-0.324,2015-11-15,19.0,9.1,13.6,0.0,0.0,85,8.0,6.5,11.72,1.76,historico_era5,,,0.7,1.23,1.23
valencia_citricos,citricos,39.079,-0.324,2015-11-16,19.2,8.8,13.3,0.0,0.0,82,9.1,6.7,11.58,1.76,historico_era5,,,0.7,1.23,1.23
valencia_citricos,citricos,39.079,-0.324,2015-11-17,18.7,8.4,12.8,0.0,0.0,82,10.1,7.1,11.33,1.7,historico_era5,,,0.7,1.19,1.19
valencia_citricos,citricos,39.079,-0.324,2015-11-18,18.4,8.9,12.9,0.0,0.0,82,9.0,6.7,11.01,1.67,historico_era5,,,0.7,1.17,1.17
valencia_citricos,citricos,39.079,-0.324,2015-11-19,19.9,9.0,13.8,0.0,0.0,78,9.7,6.8,10.91,1.72,historico_era5,,,0.7,1.2,1.2
valencia_citricos,citricos,39.079,-0.324,2015-11-20,23.3,10.3,15.9,0.0,0.0,70,20.5,10.8,10.89,2.49,historico_era5,,,0.7,1.74,1.74
